cluster,latitude,longitude,Cluster_Label
-1,41.992832354,-87.73251767,
-1,41.973912907,-87.709196426,
-1,41.702294937,-87.652414864,
-1,41.658424474,-87.551978488,
-1,41.694779151,-87.527021116,
-1,41.698430435,-87.685074378,
-1,41.747069177,-87.611178098,
-1,41.987486628,-87.696866748,
-1,41.933326841,-87.633204433,
-1,41.966920602,-87.725550455,
-1,41.911664803,-87.805861167,
-1,41.994507265,-87.70803144,
-1,41.987105849,-87.786443038,
-1,41.91354027,-87.793706775,
-1,41.782678079,-87.77778536,
-1,41.916219519,-87.803321553,
-1,41.947036861,-87.818321521,
-1,41.822082909,-87.600565896,
-1,41.74696057,-87.704752116,
-1,41.717605248,-87.627357073,
-1,41.913245738,-87.790024234,
-1,41.947969553,-87.796088957,
-1,41.697453918,-87.611056021,
-1,41.927694596,-87.795369796,
-1,41.847507496,-87.619581187,
-1,41.880239322,-87.662566142,
-1,41.652723951,-87.539884422,
-1,41.97996137,-87.79021143,
-1,41.737576885,-87.731235157,
-1,41.978617897,-87.83273035,
-1,41.689305891,-87.704402047,
-1,41.710893268,-87.68424965,
-1,41.998263098,-87.813468267,
-1,41.794685294,-87.69504464,
-1,41.811444585,-87.658545092,
-1,41.711241451,-87.56576559,
-1,41.69091258,-87.536489921,
-1,42.000315568,-87.773177503,
-1,41.836434389,-87.624452686,
-1,41.778732374,-87.645990095,
-1,41.69631367,-87.538905821,
-1,41.819958109,-87.723981548,
-1,41.799075342,-87.771038648,
-1,41.981684856,-87.797832169,
-1,41.69452013,-87.596343951,
-1,41.869092702,-87.677383212,
-1,41.712816569,-87.672132886,
-1,41.947521423,-87.678572185,
-1,41.977984201,-87.767213075,
-1,41.718918634,-87.66337828,
-1,41.915517634,-87.63288474,
-1,41.743828816,-87.70466174,
-1,41.979628234,-87.804675423,
-1,41.975771388,-87.705291073,
-1,41.816790788,-87.723901519,
-1,41.795866297,-87.769720805,
-1,41.77873737,-87.780081486,
-1,41.742699522,-87.721693217,
-1,41.717137194,-87.647958093,
-1,41.955587856,-87.77319435,
-1,41.938172113,-87.794796589,
-1,41.98019109,-87.786575767,
-1,41.917221013,-87.64363524,
-1,41.994073274,-87.753433788,
-1,41.99732203,-87.792716276,
-1,41.916056138,-87.737526066,
-1,41.672075344,-87.660511455,
-1,41.95112622,-87.789268881,
-1,41.914499441,-87.652026704,
-1,41.731738783,-87.561268152,
-1,41.935397811,-87.632604767,
-1,41.751373141,-87.720962224,
-1,41.952814406,-87.792276419,
-1,41.930819984,-87.672800544,
-1,41.824392462,-87.644738816,
-1,41.865820647,-87.749946406,
-1,41.801695412,-87.714831532,
-1,41.777629804,-87.784321855,
-1,41.941872313,-87.699327483,
-1,41.675275589,-87.660101103,
-1,41.700241522,-87.677787436,
-1,41.800306346,-87.744511587,
-1,41.725637646,-87.564462309,
-1,41.956797627,-87.693308209,
-1,41.700836167,-87.636592664,
-1,41.745572921,-87.692508179,
-1,41.992662918,-87.714060257,
-1,41.78067534,-87.772823648,
-1,41.826298283,-87.673956762,
-1,41.935122664,-87.788269265,
-1,41.69980979,-87.715779509,
-1,41.989999574,-87.739224295,
-1,41.984221732,-87.751290605,
-1,41.972583132,-87.733086784,
-1,42.018158249,-87.68652556,
-1,41.806594416,-87.634505304,
-1,41.961948442,-87.634920768,
-1,41.971263675,-87.841039877,
-1,41.985282584,-87.781621891,
-1,41.974463205,-87.733142681,
-1,41.974340629,-87.734368441,
-1,41.901397084,-87.65317984,
-1,41.716529171,-87.670622403,
-1,41.962298818,-87.836693032,
-1,41.776803908,-87.779775478,
-1,41.72578618,-87.669743338,
-1,41.743973477,-87.671773015,
-1,41.695177173,-87.638828703,
-1,41.841836285,-87.733000162,
-1,41.784496078,-87.627547738,
-1,41.996137878,-87.79533822,
-1,41.971141536,-87.701221637,
-1,41.780973047,-87.769169284,
-1,41.966920602,-87.725550455,
-1,41.984438422,-87.762749551,
-1,41.751469241,-87.681561561,
-1,41.74364061,-87.705876462,
-1,41.734604206,-87.572016344,
-1,41.94962788,-87.799795234,
-1,41.944783066,-87.835564513,
-1,41.931190091,-87.675126688,
-1,41.952829557,-87.791416043,
-1,41.690068053,-87.643522476,
-1,41.795352571,-87.784342992,
-1,41.712044899,-87.617540144,
-1,41.736761681,-87.670388796,
-1,41.94782282,-87.671312725,
-1,41.712939792,-87.721118391,
-1,41.778007217,-87.594593267,
-1,41.922833076,-87.773249433,
-1,41.977529962,-87.713283795,
-1,41.829694644,-87.704603841,
-1,41.785966719,-87.597325263,
-1,41.775619143,-87.796712203,
-1,41.940228946,-87.816601015,
-1,41.830595601,-87.657863321,
-1,41.962315459,-87.770142501,
-1,41.975541414,-87.801553861,
-1,41.719973311,-87.6663563,
-1,41.929751725,-87.779564944,
-1,41.746107342,-87.675386239,
-1,41.689177697,-87.532868439,
-1,41.927589786,-87.792919571,
-1,41.715291248,-87.662071744,
-1,42.006393917,-87.810999456,
-1,41.949470925,-87.691403779,
-1,41.812509352,-87.712559585,
-1,41.971265482,-87.778267791,
-1,41.974473519,-87.809826125,
-1,41.964631367,-87.733268061,
-1,41.797277557,-87.788059943,
-1,41.737603606,-87.688124704,
-1,41.97586893,-87.902593203,
-1,41.770907003,-87.580110325,
-1,41.715040268,-87.681882125,
-1,41.701324492,-87.703611158,
-1,41.739452563,-87.725230544,
-1,42.019359173,-87.698135129,
-1,41.718140236,-87.595872687,
-1,41.939954459,-87.821488016,
-1,41.831974084,-87.640045206,
-1,41.911539798,-87.7960639,
-1,41.789809076,-87.778057485,
-1,41.916806062,-87.671515813,
-1,41.978557527,-87.832730823,
-1,42.002587088,-87.658291475,
-1,41.988486155,-87.775035782,
-1,41.70547289,-87.529245922,
-1,41.816026266,-87.653676686,
-1,41.742043568,-87.72946392,
-1,41.97096014,-87.77585077,
-1,41.909058339,-87.792414622,
-1,41.73673219,-87.598752364,
-1,41.792603707,-87.590281878,
-1,41.706512715,-87.673541507,
-1,41.993377485,-87.673375399,
-1,41.996110968,-87.793697719,
-1,41.913311169,-87.802250762,
-1,41.727967344,-87.63491848,
-1,41.785283676,-87.801240643,
-1,41.978102637,-87.703546994,
-1,41.993311074,-87.671849469,
-1,41.970268463,-87.741823647,
-1,41.994004442,-87.78752804,
-1,41.704985442,-87.688275138,
-1,41.871572705,-87.670077068,
-1,41.722457906,-87.676052475,
-1,41.792000174,-87.765937259,
-1,41.786101973,-87.590624629,
-1,41.709603441,-87.531260018,
-1,41.692945977,-87.535282188,
-1,41.717743579,-87.623084701,
-1,41.704452844,-87.645188793,
-1,41.778678474,-87.784969179,
-1,41.734874706,-87.720518102,
-1,41.716986557,-87.653552771,
-1,41.963872193,-87.78676679,
-1,41.913242015,-87.798584684,
-1,41.775960388,-87.745859838,
-1,41.967750887,-87.685193486,
-1,41.716799821,-87.559795071,
-1,41.95291432,-87.709213844,
-1,41.99779408,-87.766000093,
-1,42.00658719,-87.776231551,
-1,41.673217468,-87.6393613,
-1,41.710193137,-87.636850548,
-1,41.838942116,-87.711529871,
-1,41.776723281,-87.784707204,
-1,41.730678016,-87.620502304,
-1,41.830548772,-87.716876497,
-1,41.914341577,-87.664854498,
-1,41.997819805,-87.788301109,
-1,41.967029625,-87.746505122,
-1,41.951300552,-87.831771451,
-1,41.77488746,-87.625178489,
-1,41.700115754,-87.682699231,
-1,41.977024596,-87.896873994,
-1,42.008418874,-87.821296453,
-1,41.93307664,-87.801983922,
-1,41.690023272,-87.641095541,
-1,41.941656792,-87.805327353,
-1,41.714364191,-87.617594989,
-1,41.684059502,-87.680913405,
-1,41.784508378,-87.769306958,
-1,41.949646286,-87.826884189,
-1,41.754988848,-87.731101768,
-1,42.008981153,-87.709229045,
-1,41.664416612,-87.623228238,
-1,41.723001811,-87.612964188,
-1,41.711611232,-87.645387135,
-1,41.942602042,-87.83067076,
-1,41.670494796,-87.544051079,
-1,41.692428508,-87.711888482,
-1,41.782409488,-87.778993963,
-1,41.953525611,-87.695609226,
-1,41.998186024,-87.790880559,
-1,41.782324192,-87.78754501,
-1,41.788312644,-87.727922506,
-1,41.751799636,-87.722720926,
-1,41.671627934,-87.646578015,
-1,41.86502766,-87.615314963,
-1,41.867395821,-87.767492249,
-1,41.798240412,-87.797895143,
-1,41.712683543,-87.673339227,
-1,41.717159404,-87.537700484,
-1,41.692308407,-87.646434972,
-1,41.946391574,-87.638093796,
-1,41.962151328,-87.672436593,
-1,41.699860219,-87.702329159,
-1,41.968572226,-87.807153334,
-1,41.975950231,-87.75065615,
-1,41.645009231,-87.614942206,
-1,41.801180479,-87.749095403,
-1,41.795168651,-87.715183999,
-1,41.702685181,-87.687206859,
-1,41.741631799,-87.625140945,
-1,41.987365844,-87.738299794,
-1,41.812406174,-87.749404244,
-1,41.933326841,-87.633204433,
-1,41.794911914,-87.593299007,
-1,41.743500976,-87.735796834,
-1,41.703183801,-87.713458469,
-1,41.741068049,-87.613033448,
-1,41.874215931,-87.665430674,
-1,41.930027975,-87.797885915,
-1,41.963069363,-87.751284609,
-1,41.754988848,-87.731101768,
-1,41.67849525,-87.677279716,
-1,41.727424948,-87.674584119,
-1,41.685629744,-87.683419978,
-1,41.812352235,-87.595500967,
-1,41.933991111,-87.768767322,
-1,41.6930795,-87.688580841,
-1,41.984749237,-87.772361345,
-1,41.784485364,-87.781520729,
-1,41.837348336,-87.69860245,
-1,41.799168661,-87.7710415,
-1,41.991427855,-87.778982846,
-1,41.865797718,-87.623085763,
-1,41.940293585,-87.811476772,
-1,41.708264768,-87.663309454,
-1,41.834001134,-87.620608267,
-1,41.754988848,-87.731101768,
-1,41.696637106,-87.535284158,
-1,41.715909456,-87.617629123,
-1,41.968816988,-87.803687405,
-1,41.781535754,-87.73872167,
-1,41.798743668,-87.72118626,
-1,41.964472186,-87.739068085,
-1,41.856447568,-87.700439879,
-1,41.956555601,-87.684898848,
-1,41.784084347,-87.725967648,
-1,41.796474571,-87.734281839,
-1,41.923872135,-87.675760448,
-1,41.993302788,-87.745465584,
-1,41.82312334,-87.674466286,
-1,41.705796183,-87.684095839,
-1,41.934724372,-87.781297067,
-1,41.820783779,-87.65582026,
-1,41.731549891,-87.658077682,
-1,41.828219399,-87.643604407,
-1,41.719539332,-87.61529219,
-1,41.956974599,-87.755112169,
-1,41.68241324,-87.659100517,
-1,41.887814051,-87.686593413,
-1,41.792936194,-87.749008923,
-1,41.71364545,-87.626059896,
-1,41.796777668,-87.733464868,
-1,41.975566323,-87.798056275,
-1,41.743530882,-87.682693504,
-1,41.951667807,-87.803561038,
-1,42.007112045,-87.772433516,
-1,41.663478018,-87.583050848,
-1,41.942064849,-87.828947421,
-1,42.002001806,-87.814927871,
-1,41.987541545,-87.784011652,
-1,41.684028993,-87.675081867,
-1,41.678588621,-87.660205677,
-1,41.975812011,-87.787870962,
-1,41.978162567,-87.767211495,
-1,41.81779312,-87.629449399,
-1,41.971097611,-87.701218394,
-1,41.739473599,-87.724021202,
-1,41.983406712,-87.792826654,
-1,41.700595387,-87.646284536,
-1,41.992938456,-87.715286229,
-1,41.922369412,-87.660791212,
-1,41.784075324,-87.764408491,
-1,41.727809791,-87.555292578,
-1,41.789722512,-87.792703977,
-1,41.796217884,-87.599668737,
-1,41.839785289,-87.6099531,
-1,41.974473519,-87.809826125,
-1,41.947704221,-87.802171252,
-1,41.972350039,-87.682260113,
-1,41.814500127,-87.601800524,
-1,41.790840534,-87.727997729,
-1,41.716838133,-87.681940887,
-1,41.693039881,-87.541318706,
-1,41.697513232,-87.606101106,
-1,41.983342126,-87.826183234,
-1,41.925778547,-87.767836536,
-1,41.920657501,-87.740569777,
-1,41.996188483,-87.719032872,
-1,41.720163283,-87.670731585,
-1,41.720864283,-87.557372703,
-1,41.933590529,-87.798003126,
-1,41.84141905,-87.621964544,
-1,41.673373069,-87.633342074,
-1,41.790967836,-87.627220059,
-1,41.746279672,-87.694249096,
-1,41.807152259,-87.608933858,
-1,41.695835042,-87.700969777,
-1,41.964293938,-87.665218714,
-1,41.985290865,-87.776516564,
-1,41.917264869,-87.768176248,
-1,41.988345952,-87.75231239,
-1,41.863448986,-87.629382055,
-1,41.735586037,-87.729956748,
-1,41.696302276,-87.535280974,
-1,41.741422347,-87.731364123,
-1,41.658478468,-87.640416129,
-1,41.913440392,-87.804086697,
-1,41.913861315,-87.646254251,
-1,41.654598246,-87.538679485,
-1,41.947945754,-87.802180275,
-1,41.78314792,-87.725331171,
-1,41.799062268,-87.76614636,
-1,41.99720819,-87.724486113,
-1,42.018847677,-87.811740288,
-1,41.728338776,-87.620769951,
-1,42.000182346,-87.707041417,
-1,41.93335586,-87.780904601,
-1,42.002673263,-87.774955922,
-1,41.949568959,-87.665295303,
-1,41.701788281,-87.712182873,
-1,41.992746292,-87.747725665,
-1,41.725136018,-87.580297165,
-1,41.706212618,-87.660126356,
-1,41.890415613,-87.774987093,
-1,41.851377174,-87.658672449,
-1,41.658288207,-87.63257229,
-1,41.747095711,-87.699877009,
-1,41.701250055,-87.706058032,
-1,41.825135988,-87.620420421,
-1,41.794755228,-87.696272464,
-1,41.769019228,-87.733485268,
-1,41.747475048,-87.685226176,
-1,41.701081213,-87.665383421,
-1,41.735517525,-87.683184739,
-1,41.976449651,-87.782330688,
-1,41.987211432,-87.716327397,
-1,41.649637299,-87.55931113,
-1,41.734800994,-87.724721189,
-1,41.654672569,-87.541097331,
-1,41.759605335,-87.602959446,
-1,41.980513397,-87.792630451,
-1,41.78954568,-87.603411734,
-1,41.73088212,-87.582739603,
-1,41.963409019,-87.739905261,
-1,41.988376487,-87.770560231,
-1,41.958581832,-87.675907416,
-1,41.97126677,-87.807094384,
-1,41.707524547,-87.541338707,
-1,41.752231747,-87.740249223,
-1,41.99066079,-87.800114828,
-1,41.978408798,-87.71239629,
-1,41.971036769,-87.80006892,
-1,41.729236393,-87.562148043,
-1,41.792087974,-87.627743156,
-1,41.944307092,-87.827124938,
-1,41.853338507,-87.619053871,
-1,41.799356696,-87.751488498,
-1,41.865000681,-87.617147205,
-1,41.746663642,-87.734975981,
-1,41.962825509,-87.773432463,
-1,42.007317814,-87.778068559,
-1,41.9418751,-87.698838596,
-1,41.962789818,-87.773429098,
-1,41.951006967,-87.810860027,
-1,41.942130299,-87.832615213,
-1,41.689323125,-87.696072598,
-1,41.722309834,-87.587520798,
-1,41.754523456,-87.685408152,
-1,41.848354828,-87.688613276,
-1,41.724428258,-87.646939168,
-1,41.981694837,-87.814952863,
-1,41.79286075,-87.754161902,
-1,41.797572183,-87.77343192,
-1,41.98818957,-87.80276544,
-1,41.963509008,-87.836690988,
-1,41.761892938,-87.714975665,
-1,41.715929341,-87.61641654,
-1,41.990535816,-87.687599826,
-1,41.794603987,-87.721973763,
-1,41.700272981,-87.526978121,
-1,41.713666077,-87.646654459,
-1,41.845965456,-87.678100296,
-1,41.793285285,-87.717593067,
-1,41.712706671,-87.687553337,
-1,41.823470164,-87.64515961,
-1,41.711125497,-87.602274259,
-1,41.852470279,-87.62065286,
-1,41.928158438,-87.795384274,
-1,41.783051492,-87.76436621,
-1,41.959440784,-87.887169976,
-1,41.797478863,-87.773429064,
-1,41.772277167,-87.733572225,
-1,41.969132669,-87.785578211,
-1,41.84126352,-87.681781439,
-1,41.787748537,-87.764680362,
-1,41.699958642,-87.698772564,
-1,41.934233748,-87.734857779,
-1,41.722690314,-87.654195973,
-1,41.913861579,-87.646298336,
-1,42.019501498,-87.685790647,
-1,41.703091522,-87.660459197,
-1,41.98905806,-87.799499205,
-1,41.915517634,-87.63288474,
-1,41.886608369,-87.689352578,
-1,41.807708317,-87.736128549,
-1,41.703768854,-87.530449988,
-1,41.79193501,-87.625628945,
-1,41.796838455,-87.696328847,
-1,41.794456328,-87.733002443,
-1,41.739833986,-87.735684266,
-1,41.830548772,-87.716876497,
-1,41.983517474,-87.7707575,
-1,41.728759045,-87.587955427,
-1,41.787655934,-87.78285393,
-1,41.984751886,-87.775156683,
-1,41.780810818,-87.783825419,
-1,41.999807612,-87.765857122,
-1,41.696558431,-87.682581298,
-1,41.814712972,-87.623921909,
-1,41.792143401,-87.792210582,
-1,41.699045628,-87.685643098,
-1,41.928013258,-87.647627468,
-1,42.006616141,-87.816443104,
-1,41.735341958,-87.693463563,
-1,41.88411214,-87.77050298,
-1,41.840492863,-87.700020957,
-1,41.977622816,-87.776929072,
-1,41.989040209,-87.7352091,
-1,41.651878239,-87.599289132,
-1,41.741115903,-87.72528447,
-1,41.711845263,-87.552738264,
-1,41.94966757,-87.810812148,
-1,41.77901272,-87.767870255,
-1,41.874215226,-87.665309514,
-1,41.740125262,-87.594217847,
-1,41.952078255,-87.83517322,
-1,41.789196437,-87.727947192,
-1,41.720286933,-87.555189195,
-1,41.7377433,-87.733670145,
-1,41.69091258,-87.536489921,
-1,41.982780749,-87.734693921,
-1,41.810801435,-87.742023857,
-1,41.956484944,-87.700763553,
-1,41.97267081,-87.762656011,
-1,41.822726936,-87.608211679,
-1,41.79969361,-87.755167623,
-1,41.761114494,-87.633345944,
-1,42.00945402,-87.782881204,
-1,41.698165156,-87.531658484,
-1,41.707295172,-87.562084383,
-1,41.795098146,-87.594092653,
-1,41.964131524,-87.682810762,
-1,41.743622964,-87.70465642,
-1,41.660639205,-87.57868132,
-1,41.878597159,-87.661907666,
-1,41.812949384,-87.710200316,
-1,41.787948644,-87.77188759,
-1,41.883090078,-87.774753422,
-1,41.69454562,-87.524640395,
-1,41.795146782,-87.716731785,
-1,42.002572895,-87.668081776,
-1,41.666387196,-87.62949798,
-1,41.708737293,-87.667171958,
-1,41.924995204,-87.681172721,
-1,41.976202641,-87.785190324,
-1,42.000519945,-87.80172855,
-1,41.95638955,-87.686110089,
-1,41.813947707,-87.658603189,
-1,41.860958336,-87.639034715,
-1,41.716924102,-87.64674065,
-1,41.974435926,-87.795167859,
-1,41.944016567,-87.814298809,
-1,41.985468581,-87.716274341,
-1,41.828247961,-87.686239336,
-1,41.85158028,-87.658677656,
-1,41.960558038,-87.842214275,
-1,41.722020979,-87.557977844,
-1,41.722020979,-87.557977844,
-1,41.788079699,-87.674132205,
-1,41.991203291,-87.687225232,
-1,41.976335099,-87.783622521,
-1,41.977969071,-87.714816819,
-1,41.803850142,-87.687977655,
-1,41.812658773,-87.63713554,
-1,41.793033178,-87.795265148,
-1,41.722397514,-87.676049427,
-1,41.870201153,-87.750079139,
-1,41.711611232,-87.645387135,
-1,41.989710002,-87.673159475,
-1,41.744993065,-87.622835759,
-1,41.741585978,-87.575792258,
-1,41.853751811,-87.638562073,
-1,41.866143574,-87.671330028,
-1,41.716709137,-87.681938527,
-1,41.792001063,-87.608059369,
-1,41.773564487,-87.651914548,
-1,42.001374623,-87.814594488,
-1,41.776817178,-87.724360768,
-1,41.738681248,-87.58988522,
-1,41.861710414,-87.656530081,
-1,41.998273669,-87.889893442,
-1,41.913529891,-87.785142732,
-1,41.983816323,-87.716227769,
-1,41.734249173,-87.583968064,
-1,41.689910717,-87.641089425,
-1,41.91424472,-87.708569343,
-1,41.696691988,-87.53528348,
-1,41.99958795,-87.760307523,
-1,41.741358167,-87.619504794,
-1,41.994086271,-87.805615241,
-1,41.709424833,-87.563322438,
-1,41.846571848,-87.737543613,
-1,41.987298824,-87.740728064,
-1,41.738915625,-87.698513773,
-1,41.692859331,-87.705821018,
-1,41.866585138,-87.688650422,
-1,41.708367564,-87.62954566,
-1,41.952581786,-87.835481781,
-1,41.666467666,-87.639119037,
-1,41.658673871,-87.545897091,
-1,41.942212839,-87.806895949,
-1,41.777795872,-87.744699215,
-1,42.006460413,-87.679369993,
-1,41.887114126,-87.68413623,
-1,41.716984398,-87.653651689,
-1,41.723528813,-87.59482202,
-1,41.949118919,-87.814485336,
-1,41.73363507,-87.635036606,
-1,41.97789313,-87.803913776,
-1,41.710316999,-87.615065215,
-1,41.975388814,-87.742291128,
-1,41.916721324,-87.647259695,
-1,41.952809766,-87.792456596,
-1,41.65451662,-87.55078158,
-1,41.956827414,-87.767429772,
-1,41.9905389,-87.797511509,
-1,41.95749805,-87.780600555,
-1,41.701946809,-87.531655455,
-1,41.970199746,-87.745542,
-1,41.797275188,-87.640452322,
-1,41.793331301,-87.790385355,
-1,41.97486657,-87.898760599,
-1,41.743571479,-87.699779735,
-1,41.951404121,-87.802320669,
-1,41.694805851,-87.691060765,
-1,41.722630949,-87.56216476,
-1,41.947761848,-87.802170774,
-1,41.928113346,-87.805178135,
-1,41.979995414,-87.811755896,
-1,41.726266626,-87.625177834,
-1,41.735975836,-87.726329529,
-1,41.847528336,-87.665950577,
-1,41.689033334,-87.670077246,
-1,41.745436668,-87.698614438,
-1,41.877657082,-87.66493585,
-1,41.713031101,-87.681825499,
-1,41.77127858,-87.566586256,
-1,41.718965185,-87.666190905,
-1,41.965715008,-87.839791964,
-1,41.97725538,-87.753693044,
-1,41.796969649,-87.797861713,
-1,41.731192885,-87.568275804,
-1,41.958703305,-87.686178592,
-1,42.010660265,-87.784350003,
-1,41.953035507,-87.681151641,
-1,41.994355462,-87.732532774,
-1,41.958708366,-87.738349552,
-1,41.686143824,-87.699797964,
-1,41.73686834,-87.667951193,
-1,41.810928945,-87.724925474,
-1,41.786119904,-87.786464133,
-1,41.964272923,-87.755402844,
-1,41.730142033,-87.589203357,
-1,41.745572921,-87.692508179,
-1,41.929808657,-87.799111508,
-1,41.956629711,-87.684901773,
-1,41.72402982,-87.596772423,
-1,41.698171177,-87.5352835,
-1,41.673322329,-87.658818386,
-1,41.834950021,-87.73335441,
-1,41.857430827,-87.685816748,
-1,41.749386625,-87.731942029,
-1,41.810254449,-87.644362047,
-1,41.79290166,-87.751396529,
-1,41.790251546,-87.771977504,
-1,41.697399035,-87.611056635,
-1,41.799449821,-87.767382554,
-1,41.911378089,-87.797281314,
-1,41.660172209,-87.559217922,
-1,41.78979636,-87.773176898,
-1,41.971019046,-87.723216851,
-1,41.687396966,-87.7031063,
-1,41.875249772,-87.662478788,
-1,41.982084472,-87.776842416,
-1,41.734105036,-87.590509541,
-1,41.930767847,-87.672801082,
-1,41.951619477,-87.813398958,
-1,41.928140463,-87.802726784,
-1,41.648200221,-87.542519442,
-1,41.955665634,-87.775642173,
-1,41.964831855,-87.747646763,
-1,41.677168841,-87.654909044,
-1,41.94938829,-87.826875203,
-1,41.71864546,-87.680765165,
-1,41.7377433,-87.733670145,
-1,41.985794916,-87.704100151,
-1,41.805360008,-87.735754232,
-1,41.928010914,-87.79905301,
-1,41.849272088,-87.624905561,
-1,41.737090659,-87.667956226,
-1,41.75274094,-87.704908283,
-1,41.983692241,-87.718674865,
-1,41.700366916,-87.537698795,
-1,41.755132649,-87.590626288,
-1,41.698445525,-87.683858529,
-1,42.001573134,-87.657595812,
-1,41.984438422,-87.762749551,
-1,41.740224448,-87.576988101,
-1,41.777494144,-87.792168765,
-1,41.70836091,-87.656767589,
-1,41.705741299,-87.684096391,
-1,41.880861468,-87.62185038,
-1,41.91621653,-87.66779998,
-1,41.780013087,-87.623285247,
-1,41.796365659,-87.71834472,
-1,41.935283261,-87.685529679,
-1,41.803326143,-87.714438075,
-1,41.91189086,-87.786718173,
-1,41.97621712,-87.797558025,
-1,41.739999138,-87.589133537,
-1,41.996702497,-87.737414528,
-1,41.779283381,-87.765437094,
-1,41.936506891,-87.732932705,
-1,41.710851387,-87.604917981,
-1,41.956153427,-87.725241007,
-1,41.80724961,-87.588539121,
-1,41.705379111,-87.691435286,
-1,41.69091258,-87.536489921,
-1,41.920159461,-87.806132934,
-1,42.01198504,-87.777369305,
-1,41.987070515,-87.772296828,
-1,42.008004184,-87.66017327,
-1,41.91321995,-87.645926797,
-1,41.937189383,-87.7883362,
-1,41.837994952,-87.717058248,
-1,41.818307372,-87.644565553,
-1,41.801385501,-87.735604114,
-1,41.797827897,-87.756339623,
-1,41.972525792,-87.723250278,
-1,41.974440545,-87.790320856,
-1,41.913200517,-87.797335871,
-1,42.017140356,-87.666892219,
-1,41.900925176,-87.660182452,
-1,41.797288544,-87.770984587,
-1,41.776545278,-87.745392561,
-1,42.007424869,-87.776941728,
-1,41.954585425,-87.69324211,
-1,41.935039475,-87.796825955,
-1,41.785095628,-87.777181489,
-1,41.709484733,-87.719070949,
-1,41.978035526,-87.712385205,
-1,41.796173549,-87.735498519,
-1,41.754121535,-87.707460248,
-1,41.935270881,-87.788275353,
-1,41.710116153,-87.653786305,
-1,41.743530882,-87.682693504,
-1,41.833017928,-87.681461437,
-1,41.926958997,-87.731743416,
-1,41.833175823,-87.682689087,
-1,41.69668362,-87.527008313,
-1,41.988832988,-87.779788847,
-1,41.807693449,-87.737493167,
-1,41.827135532,-87.626470528,
-1,41.828031459,-87.735411347,
-1,41.860191366,-87.69165141,
-1,41.904339355,-87.77543886,
-1,41.753514032,-87.676791208,
-1,41.95858647,-87.772465859,
-1,41.746927302,-87.619655645,
-1,41.702597394,-87.66184125,
-1,42.014142772,-87.777534504,
-1,41.65924115,-87.641286236,
-1,41.734076013,-87.633086375,
-1,41.839694322,-87.615135847,
-1,41.978193701,-87.780925472,
-1,41.976327975,-87.846476862,
-1,41.951494511,-87.783626467,
-1,41.706363945,-87.662069398,
-1,41.927241949,-87.660585695,
-1,41.806025966,-87.594535558,
-1,41.96956809,-87.685289059,
-1,41.747639169,-87.566167688,
-1,42.012306589,-87.819274556,
-1,41.746019722,-87.618016701,
-1,41.723912728,-87.67851396,
-1,41.788310462,-87.770678038,
-1,41.735812313,-87.739678526,
-1,41.951767008,-87.806034307,
-1,41.979262516,-87.771022977,
-1,41.805202674,-87.746759142,
-1,41.89513029,-87.738914309,
-1,41.85513349,-87.619092629,
-1,41.812026383,-87.62615614,
-1,41.972922305,-87.900579436,
-1,41.727174263,-87.57060942,
-1,41.989071695,-87.718829104,
-1,41.7474899,-87.696223266,
-1,41.976721773,-87.748041668,
-1,41.949310243,-87.835382252,
-1,41.70499489,-87.6149267,
-1,41.978175574,-87.685584279,
-1,41.76562069,-87.698551163,
-1,41.987360852,-87.689566673,
-1,41.700713912,-87.65236563,
-1,41.796561236,-87.69632059,
-1,41.947217118,-87.761879547,
-1,41.737631849,-87.719836042,
-1,41.704137644,-87.715276677,
-1,41.735947461,-87.728755279,
-1,41.990142037,-87.785523194,
-1,41.959552442,-87.768549103,
-1,41.974473925,-87.74797399,
-1,41.996010375,-87.728904674,
-1,41.813985829,-87.655290305,
-1,41.998956892,-87.807337207,
-1,41.980240257,-87.76839207,
-1,41.697241493,-87.606093183,
-1,41.820850664,-87.631312633,
-1,41.651216976,-87.537455013,
-1,41.747544803,-87.696226388,
-1,41.934354551,-87.670897071,
-1,41.985857794,-87.695602971,
-1,41.693001474,-87.529463513,
-1,41.984990309,-87.79813918,
-1,41.793756803,-87.780630768,
-1,41.859853041,-87.628775413,
-1,41.978809049,-87.703757021,
-1,41.998654713,-87.805474488,
-1,41.776172813,-87.72757842,
-1,41.992751721,-87.79831327,
-1,41.69265949,-87.600638047,
-1,41.727143709,-87.573038588,
-1,41.71287285,-87.538899726,
-1,41.944299358,-87.793498938,
-1,42.010432661,-87.777541046,
-1,41.752168756,-87.715790968,
-1,41.685251067,-87.677148853,
-1,41.709453341,-87.537696631,
-1,41.97225879,-87.778248135,
-1,41.805310646,-87.732079534,
-1,41.697740014,-87.674180437,
-1,41.790341994,-87.732879487,
-1,41.74276175,-87.685966121,
-1,41.852910524,-87.620398377,
-1,41.9905389,-87.797511509,
-1,41.827608994,-87.675209148,
-1,41.761115602,-87.618373204,
-1,41.988342193,-87.673905591,
-1,41.780268041,-87.786249876,
-1,41.775730226,-87.78940466,
-1,41.710281302,-87.61506195,
-1,41.811074658,-87.70408901,
-1,41.691410472,-87.710895073,
-1,41.985510925,-87.786905423,
-1,41.651222943,-87.541099352,
-1,41.714972894,-87.670579788,
